ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joan F. Kessler,Scattering ,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,11,Columbia,City,271,Portage,11271,61,Wards 7 - 12,167,266,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,11,Columbia,City,271,Portage,11271,62,Wards 13 - 18,88,167,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,11,Columbia,City,291,Wisconsin Dells,11291,14,Ward 1,41,71,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,11,Columbia,City,291,Wisconsin Dells,11291,15,Ward 2,42,70,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,11,Columbia,City,291,Wisconsin Dells,11291,20,Ward 3,27,49,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,14,42,4,11,Columbia,City,291,Wisconsin Dells,11291,21,Ward 6,11,10,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,2,Bridgeport,12002,2,,33,17,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,4,Clayton,12004,1,Ward 1,27,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,4,Clayton,12004,2,Ward 2,18,6,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,4,Clayton,12004,3,Ward 3,1,5,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,6,Eastman,12006,1,Ward 1,32,36,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,6,Eastman,12006,2,Ward 2,22,21,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,8,Freeman,12008,2,,88,58,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,10,Haney,12010,2,,41,22,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,12,Marietta,12012,2,,24,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,14,Prairie du Chien,12014,2,,33,25,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,16,Scott,12016,2,,66,39,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,18,Seneca,12018,2,,149,171,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,20,Utica,12020,2,,64,35,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,22,Wauzeka,12022,1,Ward 1,14,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Town,22,Wauzeka,12022,2,Ward 2,7,5,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,106,Bell Center,12106,2,,10,10,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,116,De Soto,12116,2,Ward 2,15,13,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,121,Eastman,12121,2,,44,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,126,Ferryville,12126,2,,24,28,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,131,Gays Mills,12131,2,,36,19,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,146,Lynxville,12146,2,,18,28,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,151,Mount Sterling,12151,2,,25,25,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,181,Soldiers Grove,12181,2,,24,26,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,182,Steuben,12182,2,,16,10,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,Village,191,Wauzeka,12191,2,,14,33,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,City,271,Prairie du Chien,12271,7,Ward 1,96,91,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,City,271,Prairie du Chien,12271,8,Wards 2 & 3,89,57,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,City,271,Prairie du Chien,12271,9,Wards 4 & 5,91,91,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,City,271,Prairie du Chien,12271,10,Ward 6,79,90,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,City,271,Prairie du Chien,12271,11,Wards 7 & 8,113,98,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",3,32,96,4,12,Crawford,City,271,Prairie du Chien,12271,12,Ward 9,124,99,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,13,37,4,13,Dane,Town,2,Albion,13002,2,Wards 1 & 2,84,150,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Town,4,Berry,13004,2,Wards 1 & 2,82,97,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Town,6,Black Earth,13006,2,,31,44,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,Town,8,Blooming Grove,13008,2,Wards 1 - 3,54,125,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Town,10,Blue Mounds,13010,2,,69,136,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,12,Bristol,13012,2,Wards 1 - 3,207,313,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Town,14,Burke,13014,2,Wards 1 - 4,128,158,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,13,37,4,13,Dane,Town,16,Christiana,13016,2,Wards 1 & 2,47,57,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Town,18,Cottage Grove,13018,2,Wards 1 - 5,245,378,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Town,20,Cross Plains,13020,2,Wards 1 & 2,98,162,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,22,Dane,13022,2,,58,57,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,13,37,4,13,Dane,Town,24,Deerfield,13024,2,Wards 1 & 2,68,170,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Town,26,Dunkirk,13026,2,Wards 1 - 3,184,391,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Town,28,Dunn,13028,2,Wards 1 - 7,311,584,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,Town,32,Madison,13032,3,Ward 1,9,32,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,Town,32,Madison,13032,4,Wards 2 - 11,50,185,3
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,34,Mazomanie,13034,2,Wards 1 & 2,44,73,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,36,Medina,13036,2,Wards 1 & 2,42,67,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Town,38,Middleton,13038,2,Wards 1 - 5,200,235,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Town,40,Montrose,13040,2,Wards 1 & 2,45,102,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Town,42,Oregon,13042,2,Wards 1 - 4,192,356,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Town,44,Perry,13044,2,,69,176,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Town,46,Pleasant Springs,13046,2,Wards 1 - 4,233,499,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Town,48,Primrose,13048,2,,60,125,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,50,Roxbury,13050,2,Wards 1 & 2,65,85,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Town,52,Rutland,13052,2,Wards 1 & 2,118,250,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Town,54,Springdale,13054,2,Wards 1 & 2,141,257,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Town,56,Springfield,13056,2,Wards 1 - 3,120,167,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Town,58,Sun Prairie,13058,2,Wards 1 - 3,115,130,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Town,60,Vermont,13060,2,,64,142,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Town,62,Verona,13062,2,Wards 1 - 3,84,111,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,64,Vienna,13064,2,Wards 1 & 2,82,224,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Town,66,Westport,13066,2,Wards 1 - 4,263,540,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,68,Windsor,13068,2,Wards 1 - 7,172,238,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Town,70,York,13070,2,,31,31,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Village,106,Belleville,13106,4,"Wards 1, 2, 4 - 6",43,100,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Village,107,Black Earth,13107,2,Wards 1 & 2,49,86,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Village,108,Blue Mounds,13108,2,,40,98,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Village,109,Brooklyn,13109,2,Ward 1,20,27,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,13,37,4,13,Dane,Village,111,Cambridge,13111,2,Wards 2 & 3,45,71,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Village,112,Cottage Grove,13112,3,Wards 1 - 9,258,557,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Village,113,Cross Plains,13113,2,Wards 1 - 4,163,319,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Village,116,Dane,13116,2,,31,93,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,13,37,4,13,Dane,Village,117,Deerfield,13117,3,Wards 1 - 4,99,212,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Village,118,De Forest,13118,6,"Wards 1, 2, 4, 7, 10 - 12",100,175,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Village,118,De Forest,13118,7,"Wards 3, 5, 6, 8 & 9",136,196,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,Village,151,Maple Bluff,13151,3,Wards 1 - 3,117,272,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Village,152,Marshall,13152,3,Wards 1 - 7,67,126,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,47,4,13,Dane,Village,153,Mazomanie,13153,3,Wards 1 - 4,74,176,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Village,154,McFarland,13154,3,Wards 1 - 8,332,876,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Village,157,Mount Horeb,13157,3,"Wards 1, 5 & 6",169,510,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,Village,157,Mount Horeb,13157,4,Wards 2 - 4,170,376,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Village,165,Oregon,13165,12,"Wards 1, 5 & 6",96,101,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,46,4,13,Dane,Village,165,Oregon,13165,13,Wards 2 - 4,87,130,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,80,4,13,Dane,Village,165,Oregon,13165,14,Wards 7 - 10,61,96,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,13,37,4,13,Dane,Village,176,Rockdale,13176,2,,12,16,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,Village,181,Shorewood Hills,13181,2,Wards 1 & 2,39,252,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Village,191,Waunakee,13191,4,Wards 1 - 7,299,674,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,Village,191,Waunakee,13191,5,Wards 8 - 14,382,909,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,15,43,4,13,Dane,City,221,Edgerton,13221,2,Ward 7,2,3,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,225,Fitchburg,13225,11,Wards 1 - 3,106,215,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,225,Fitchburg,13225,12,Wards 4 - 6,95,231,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,79,4,13,Dane,City,225,Fitchburg,13225,13,Wards 7 - 9,304,729,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,225,Fitchburg,13225,16,Wards 10 - 14,322,671,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,1,Ward 1,109,230,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,2,Ward 2,149,334,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,3,Ward 3,77,187,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,4,Ward 4,65,140,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,5,Ward 5,145,336,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,6,Ward 6,136,272,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,7,Ward 7,90,265,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,8,Ward 8,64,150,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,9,Ward 9,19,49,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,10,Ward 10,36,177,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,11,Ward 11,67,233,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,12,Ward 12,21,76,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,13,Ward 13,10,44,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,14,Ward 14,29,128,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,15,Ward 15,20,59,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,16,Ward 16,18,61,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,17,Ward 17,52,118,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,18,Ward 18,31,140,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,19,Ward 19,45,124,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,20,Ward 20,28,39,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,21,Ward 21,7,16,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,22,Ward 22,60,209,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,23,Ward 23,28,53,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,24,Ward 24,73,217,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,25,Ward 25,222,617,4
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,26,Ward 26,7,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,27,Ward 27,72,189,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,28,Ward 28,6,15,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,29,Ward 29,30,78,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,27,81,4,13,Dane,City,251,Madison,13251,30,Ward 30,64,243,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,31,Ward 31,40,120,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,32,Ward 32,30,170,5
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,33,Ward 33,47,366,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,34,Ward 34,44,466,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,35,Ward 35,25,187,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,36,Ward 36,9,42,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,37,Ward 37,33,178,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,38,Ward 38,19,105,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,39,Ward 39,26,90,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,40,Ward 40,10,30,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,41,Ward 41,8,34,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,42,Ward 42,8,27,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,43,Ward 43,53,266,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,44,Ward 44,24,86,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,45,Ward 45,5,15,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,46,Ward 46,10,21,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,47,Ward 47,19,29,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,48,Ward 48,5,14,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,49,Ward 49,16,53,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,50,Ward 50,23,213,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,51,Ward 51,17,170,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,52,Ward 52,53,301,2
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,53,Ward 53,9,36,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,54,Ward 54,46,94,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,55,Ward 55,0,7,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,16,48,4,13,Dane,City,251,Madison,13251,56,Ward 56,60,114,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,78,4,13,Dane,City,251,Madison,13251,57,Ward 57,7,24,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,58,Ward 58,10,18,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,59,Ward 59,68,180,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,60,Ward 60,0,3,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,61,Ward 61,21,209,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,62,Ward 62,12,33,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,63,Ward 63,11,34,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,64,Ward 64,24,213,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,65,Ward 65,46,315,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,66,Ward 66,35,231,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,67,Ward 67,73,327,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,68,Ward 68,17,57,0
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,69,Ward 69,77,251,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,70,Ward 70,42,266,1
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,77,4,13,Dane,City,251,Madison,13251,71,Ward 71,15,122,3
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 4",2,26,76,4,13,Dane,City,251,Madison,13251,72,Ward 72,54,282,0
